match_id,participantId,itemId,time_stamp
KR_5363442675,10,1029,374633
KR_5363442675,10,2055,375128
KR_5363442675,10,2055,375227
KR_5363442675,10,2003,376945
KR_5363442675,1,3155,412732
KR_5363442675,1,1083,414087
KR_5363442675,6,3020,415244
KR_5363442675,8,3916,415277
KR_5363442675,6,1082,415707
KR_5363442675,8,1052,416005
KR_5363442675,6,2055,416798
KR_5363442675,6,1052,448330
KR_5363442675,4,3057,454740
KR_5363442675,5,1033,455467
KR_5363442675,1,1036,458078
KR_5363442675,1,2003,458541
KR_5363442675,3,1042,461645
KR_5363442675,10,3047,479652
KR_5363442675,7,6029,479950
KR_5363442675,10,2055,480082
KR_5363442675,7,1001,480808
KR_5363442675,7,3044,482459
KR_5363442675,7,2055,482988
KR_5363442675,7,2055,483120
KR_5363442675,3,1042,571628
KR_5363442675,2,3020,573974
KR_5363442675,2,1082,575759
KR_5363442675,2,2055,576420
KR_5363442675,6,1026,584448
KR_5363442675,6,1052,584844
KR_5363442675,1,1036,596410
KR_5363442675,8,3802,599451
KR_5363442675,9,6670,602063
KR_5363442675,9,1042,602657
KR_5363442675,8,3067,602855
KR_5363442675,10,2055,604047
KR_5363442675,10,2055,604179
KR_5363442675,10,1028,606987
KR_5363442675,5,3111,630182
KR_5363442675,4,3508,630776
KR_5363442675,5,1029,633719
KR_5363442675,6,3145,667340
KR_5363442675,6,1028,676657
KR_5363442675,1,6670,682903
KR_5363442675,2,1026,697048
KR_5363442675,9,3006,701642
KR_5363442675,9,2003,702071
KR_5363442675,7,6630,705972
KR_5363442675,7,2055,706799
KR_5363442675,7,2055,706964
KR_5363442675,7,1036,707492
KR_5363442675,3,1043,709705
KR_5363442675,3,1037,732110
KR_5363442675,5,3191,743910
KR_5363442675,4,1001,745529
KR_5363442675,4,1036,746123
KR_5363442675,5,2055,750880
KR_5363442675,8,6656,752532
KR_5363442675,8,3108,754086
KR_5363442675,10,3067,768197
KR_5363442675,10,2055,769022
KR_5363442675,10,2055,769187
KR_5363442675,1,1037,781616
KR_5363442675,1,3158,782508
KR_5363442675,5,2055,815283
KR_5363442675,3,3153,827179
KR_5363442675,7,3047,837917
KR_5363442675,7,3133,839040
KR_5363442675,10,2055,839040
KR_5363442675,8,3157,839271
KR_5363442675,7,2055,839700
KR_5363442675,10,1029,840592
KR_5363442675,2,1028,841483
KR_5363442675,9,6673,852092
KR_5363442675,9,1042,853249
KR_5363442675,9,2055,853679
KR_5363442675,9,3363,855168
KR_5363442675,5,1052,892505
KR_5363442675,6,3152,895383
KR_5363442675,6,4630,897861
KR_5363438696,10,3858,3704
KR_5363438696,10,2003,3704
KR_5363438696,10,2003,3704
KR_5363438696,4,1055,4563
KR_5363438696,4,2003,5092
KR_5363438696,4,3340,5356
KR_5363438696,5,3854,5885
KR_5363438696,5,2003,5885
KR_5363438696,5,2003,5885
KR_5363438696,9,1039,10345
KR_5363438696,3,1055,10543
KR_5363438696,1,1054,10940
KR_5363438696,1,2003,10940
KR_5363438696,3,2003,10973
KR_5363438696,9,3340,11006
KR_5363438696,3,3340,11171
KR_5363438696,7,1055,11237
KR_5363438696,7,2003,11237
KR_5363438696,9,2031,11336
KR_5363438696,1,3340,11765
KR_5363438696,2,1035,14839
KR_5363438696,2,3340,15136
KR_5363438696,2,2031,15367
KR_5363438696,6,1055,20454
KR_5363438696,6,2003,20817
KR_5363438696,6,3340,20982
KR_5363438696,6,1056,24186
KR_5363438696,6,2003,24516
KR_5363438696,6,2003,24681
KR_5363438696,6,3340,24978
KR_5363438696,8,1036,29668
KR_5363438696,8,3340,30097
KR_5363438696,8,2031,30328
KR_5363438696,5,3364,39779
KR_5363438696,5,2055,190891
KR_5363438696,5,2031,192840
KR_5363438696,4,1036,207307
KR_5363438696,7,1053,240241
KR_5363438696,7,2003,241035
KR_5363438696,10,1028,242160
KR_5363438696,10,2055,246621
KR_5363438696,8,1036,260269
KR_5363438696,8,3364,260931
KR_5363438696,3,3006,297206
KR_5363438696,9,3117,299089
KR_5363438696,9,2055,299452
KR_5363438696,5,1001,312526
KR_5363438696,5,2055,312957
KR_5363438696,4,1053,315800
KR_5363438696,4,2055,317187
KR_5363438696,2,1001,345333
KR_5363438696,2,1082,347250
KR_5363438696,2,1026,348109
KR_5363438696,2,2055,348538
KR_5363438696,2,3364,350950
KR_5363438696,8,3134,364757
KR_5363438696,1,3044,368095
KR_5363438696,7,1036,429096
KR_5363438696,7,1036,429624
KR_5363438696,7,2031,430319
KR_5363438696,6,3020,438511
KR_5363438696,4,1036,438742
KR_5363438696,3,1042,438808
KR_5363438696,3,1042,438973
KR_5363438696,6,1026,440360
KR_5363438696,6,2003,441054
KR_5363438696,3,2031,441054
KR_5363438696,1,3057,458035
KR_5363438696,5,1029,459951
KR_5363438696,5,2055,460446
KR_5363438696,2,3020,470294
KR_5363438696,8,6693,497185
KR_5363438696,10,3158,499233
KR_5363438696,10,3364,500620
KR_5363438696,10,3067,501677
KR_5363438696,9,6029,502139
KR_5363438696,9,1036,503395
KR_5363438696,7,6670,571759
KR_5363438696,7,2055,572189
KR_5363438696,5,3047,581868
KR_5363438696,5,2055,582429
KR_5363438696,2,1028,586822
KR_5363438696,2,1052,587021
KR_5363438696,4,3057,587945
KR_5363438696,8,1001,588772
KR_5363438696,4,1001,588805
KR_5363438696,10,1033,605421
KR_5363438696,9,3134,605719
KR_5363438696,10,2031,606346
KR_5363438696,10,2055,606611
KR_5363438696,9,3067,607537
KR_5363438696,3,3086,617280
KR_5363438696,3,6670,628051
KR_5363438696,8,1036,678533
KR_5363438696,7,1018,695213
KR_5363438696,3,1036,711068
KR_5363438696,3,1018,711530
KR_5363438696,3,3364,712686
KR_5363438696,4,3133,726032
KR_5363438696,1,6632,728113
KR_5363438696,10,2055,731614
KR_5363438696,4,3133,732143
KR_5363438696,5,3067,733398
KR_5363438696,4,1042,733959
KR_5363438696,2,3145,738223
KR_5363438696,2,2055,739248
KR_5363438696,6,3145,747610
KR_5363438696,6,1028,747874
KR_5363438696,10,2055,810130
KR_5363438696,7,6673,813267
KR_5363438696,6,3152,823179
KR_5363438696,5,2055,826186
KR_5363438696,5,2055,826384
KR_5363438696,4,3508,857570
KR_5363438696,4,1036,859454
KR_5363438696,8,3134,862725
KR_5363438696,8,1037,865301
KR_5363438696,9,6630,911902
KR_5363438696,9,1037,914512
KR_5363438696,9,1036,914876
KR_5363438696,7,1001,920787
KR_5363438696,10,3105,921613
KR_5363438696,7,1029,922076
KR_5363438696,6,1052,923529
KR_5363438696,4,3006,939351
KR_5363438696,4,1036,940211
KR_5363438696,3,6673,940343
KR_5363438696,5,1033,944471
KR_5363438696,5,1029,944933
KR_5363438696,3,1029,945131
KR_5363438696,5,2055,945561
KR_5363438696,3,1031,949427
KR_5363438696,10,3158,950816
KR_5363438696,10,3067,954252
KR_5363438696,1,3047,954483
KR_5363438696,2,3152,954648
KR_5363438696,2,2420,955969
KR_5363438696,2,2055,956366
KR_5363438696,1,3044,960958
KR_5363438696,1,2055,961420
KR_5363438696,1,3364,961784
KR_5363438696,8,6695,1003042
KR_5363438696,10,3066,1013581
KR_5363438696,10,2055,1014375
KR_5363438696,10,2055,1014474
KR_5363438696,9,6695,1022781
KR_5363438696,9,3364,1024696
KR_5363438696,2,2055,1036193
KR_5363438696,5,3190,1043690
KR_5363438696,5,1028,1045737
KR_5363438696,5,2055,1046234
KR_5363438696,5,2055,1046432
KR_5363438696,4,6670,1046564
KR_5363438696,4,3363,1047455
KR_5363438696,4,2055,1048513
KR_5363438696,7,3047,1078836
KR_5363438696,1,1037,1080289
KR_5363438696,10,2055,1080421
KR_5363438696,10,2055,1080520
KR_5363438696,1,1028,1080586
KR_5363438696,7,3363,1080817
KR_5363438696,6,3916,1085904
KR_5363384669,4,1055,3522
KR_5363384669,10,3858,3852
KR_5363384669,10,2003,3852
KR_5363384669,10,2003,3852
KR_5363384669,4,2003,4282
KR_5363384669,4,3340,4513
KR_5363384669,10,3364,5074
KR_5363384669,1,1056,6396
KR_5363384669,1,3340,6924
KR_5363384669,1,2003,7155
KR_5363384669,1,2003,7321
KR_5363384669,3,1054,7684
KR_5363384669,3,2003,8080
KR_5363384669,6,1054,8973
KR_5363384669,6,2003,9502
KR_5363384669,6,3340,9964
KR_5363384669,5,3858,13831
KR_5363384669,8,1055,14062
KR_5363384669,5,2003,14326
KR_5363384669,5,2003,14425
KR_5363384669,9,1055,14591
KR_5363384669,5,3340,14624
KR_5363384669,8,2003,14756
KR_5363384669,9,2003,15053
KR_5363384669,2,1035,16771
KR_5363384669,2,2031,17332
KR_5363384669,7,1035,29164
KR_5363384669,7,2031,29956
KR_5363384669,7,3340,30419
KR_5363384669,9,1083,196945
KR_5363384669,9,2003,198861
KR_5363384669,3,1055,212308
KR_5363384669,3,2031,212902
KR_5363384669,2,1082,234515
KR_5363384669,2,1001,235242
KR_5363384669,7,1036,235275
KR_5363384669,2,1052,236629
KR_5363384669,2,2055,237224
KR_5363384669,2,3364,237587
KR_5363384669,7,1036,240099
KR_5363384669,6,1028,241091
KR_5363384669,6,2031,241785
KR_5363384669,7,1036,242545
KR_5363384669,9,2003,248226
KR_5363384669,6,2055,250705
KR_5363384669,5,1001,266930
KR_5363384669,5,1028,267657
KR_5363384669,5,3364,268186
KR_5363384669,4,3006,269210
KR_5363384669,4,2003,270300
KR_5363384669,4,2055,270664
KR_5363384669,10,1001,291511
KR_5363384669,10,2055,292998
KR_5363384669,10,2055,293163
KR_5363384669,8,3051,294785
KR_5363384669,8,1036,296305
KR_5363384669,8,1001,297099
KR_5363384669,8,2003,298652
KR_5363384669,3,1001,315864
KR_5363384669,3,2055,316690
KR_5363384669,1,4635,334796
KR_5363384669,1,1001,338040
KR_5363384669,6,1028,339889
KR_5363384669,1,2055,340616
KR_5363384669,1,2003,341178
KR_5363384669,9,1001,345638
KR_5363384669,9,1042,346067
KR_5363384669,7,1028,373129
KR_5363384669,4,6670,386581
KR_5363384669,5,3067,389225
KR_5363384669,5,2055,389753
KR_5363384669,5,2003,390018
KR_5363384669,8,1033,399442
KR_5363384669,3,3047,405885
KR_5363384669,7,6029,467919
KR_5363384669,2,3020,468646
KR_5363384669,2,3145,469340
KR_5363384669,7,2055,472214
KR_5363384669,1,2055,472281
KR_5363384669,7,3364,472513
KR_5363384669,3,1036,481171
KR_5363384669,8,1057,485864
KR_5363384669,6,6660,490621
KR_5363384669,6,1033,492211
KR_5363384669,6,1029,495184
KR_5363384669,8,2055,496307
KR_5363384669,6,1001,499679
KR_5363384669,5,2055,516199
KR_5363384669,5,1029,516661
KR_5363384669,5,2055,516859
KR_5363384669,4,1053,527666
KR_5363384669,9,3006,538535
KR_5363384669,10,3158,538800
KR_5363384669,10,1028,540165
KR_5363384669,9,1053,540330
KR_5363384669,9,2031,541588
KR_5363384669,10,2031,542282
KR_5363384669,9,2055,542480
KR_5363384669,8,3091,590607
KR_5363384669,2,1028,591664
KR_5363384669,5,2031,592754
KR_5363384669,2,1026,606040
KR_5363384669,1,1026,609279
KR_5363384669,3,6029,619863
KR_5363384669,7,6630,636516
KR_5363384669,7,1029,639926
KR_5363384669,7,2055,641908
KR_5363384669,4,6673,659487
KR_5363384669,4,2003,660586
KR_5363384669,4,2055,661015
KR_5363384669,6,6662,665111
KR_5363384669,6,1028,666301
KR_5363384669,5,2055,674167
KR_5363384669,5,2055,674597
KR_5363384669,1,3047,690235
KR_5363384669,9,6670,690565
KR_5363384669,9,1042,692382
KR_5363384669,10,3067,703784
KR_5363384669,10,1004,705138
KR_5363384669,10,2055,706823
KR_5363384669,10,2055,706922
KR_5363384669,2,1028,740031
KR_5363384669,2,2420,744032
KR_5363384669,6,1029,746575
KR_5363384669,5,3047,803180
KR_5363384669,5,2055,803411
KR_5363384669,3,3044,808599
KR_5363384669,7,3047,809854
KR_5363384669,4,3134,812598
KR_5363384669,7,1028,813357
KR_5363384669,4,2055,813490
KR_5363384669,2,3152,814283
KR_5363384669,2,2055,814746
KR_5363384669,7,2055,814878
KR_5363384669,2,2055,814878
KR_5363384669,10,4642,819703
KR_5363384669,10,2055,820660
KR_5363384669,8,6670,834273
KR_5363384669,8,1018,837677
KR_5363384669,8,3363,838701
KR_5363384669,8,2055,840055
KR_5363384669,6,3047,862919
KR_5363384669,6,3076,864274
KR_5363384669,9,6673,864803
KR_5363384669,6,3067,865034
KR_5363384669,9,3051,868935
KR_5363384669,9,1036,870124
KR_5363384669,6,2055,908367
KR_5363384669,9,1033,917192
KR_5363384669,10,2065,927734
KR_5363384669,10,2055,929221
KR_5363384669,5,1033,937815
KR_5363384669,5,2055,938112
KR_5363384669,5,2055,938212
KR_5363384669,1,4633,948423
KR_5363384669,2,3108,954701
KR_5363384669,2,2055,955461
KR_5363384669,4,6676,956584
KR_5363384669,4,1037,957874
KR_5363384669,4,2055,958271
KR_5363384669,4,3363,958733
KR_5363384669,1,1052,965773
KR_5363384669,1,3364,967888
KR_5363384669,7,3044,968020
KR_5363384669,7,1037,971556
KR_5363384669,3,6630,979386
KR_5363384669,3,1053,982492
KR_5363384669,10,1052,1045489
KR_5363384669,10,2055,1046580
KR_5363384669,10,2055,1046712
KR_5363384669,4,1018,1054679
KR_5363384669,5,2055,1055737
KR_5363384669,3,1042,1057685
KR_5363384669,5,2055,1057718
KR_5363384669,9,3091,1089802
KR_5363384669,9,1018,1091454
KR_5363384669,9,2055,1091916
KR_5363384669,9,3363,1092313
KR_5363384669,8,6672,1093667
KR_5363384669,8,3047,1094559
KR_5363384669,8,1042,1095814
KR_5363384669,7,3053,1098525
KR_5363384669,7,2055,1099120
KR_5363384669,7,2055,1100045
KR_5363384669,6,1011,1103712
KR_5363384669,6,3364,1105132
KR_5363384669,3,1043,1142869
KR_5363384669,1,3108,1152383
KR_5363384669,1,3067,1152747
KR_5363384669,2,3157,1174191
KR_5363384669,2,2055,1175712
KR_5363384669,2,2055,1175844
KR_5363384669,1,2055,1176868
KR_5363384669,5,3190,1201750
KR_5363384669,5,2055,1205847
KR_5363384669,10,4642,1222605
KR_5363384669,10,2055,1223761
KR_5363384669,10,2055,1223827
KR_5363384669,7,1057,1224851
KR_5363384669,6,8001,1273361
KR_5363384669,1,1052,1273790
KR_5363384669,6,1028,1273889
KR_5363384669,10,1052,1275045
KR_5363384669,5,2055,1275376
KR_5363384669,5,2055,1275475
KR_5363384669,9,3085,1276400
KR_5363384669,5,1028,1293087
KR_5363384669,2,3916,1297018
KR_5363384669,4,3031,1298969
KR_5363384669,2,1052,1302306
KR_5363384669,4,1018,1303726
KR_5363384669,3,3153,1312282
KR_5363384669,8,6677,1313009
KR_5363384669,8,1018,1313306
KR_5363384669,3,2055,1313570
KR_5363384669,7,1036,1313603
KR_5363384669,7,2055,1314363
KR_5363384669,7,2055,1314495
KR_5363384669,8,3124,1323586
KR_5363384669,8,2055,1324049
KR_5363384669,4,3035,1397914
KR_5363384669,3,1037,1400660
KR_5363384669,5,1033,1411800
KR_5363384669,1,4629,1460112
KR_5363384669,1,1052,1461468
KR_5363384669,1,2055,1462558
KR_5363384669,2,2139,1462625
KR_5363384669,10,3916,1474728
KR_5363384669,10,2055,1475192
KR_5363384669,10,2055,1475324
KR_5363384669,1,2055,1522110
KR_5363384669,6,1011,1523795
KR_5363384669,9,1038,1524027
KR_5363384669,9,2055,1524687
KR_5363384669,3,2420,1530171
KR_5363384669,5,2420,1533540
KR_5363384669,5,2055,1534466
KR_5363384669,5,3067,1535622
KR_5363384669,7,3051,1535721
KR_5363384669,5,2055,1535820
KR_5363384669,2,1011,1535985
KR_5363384669,7,1036,1536018
KR_5363384669,4,3036,1560106
KR_5363384669,4,1038,1560875
KR_5363384669,8,6676,1580450
KR_5363384669,7,3091,1606391
KR_5363384669,9,2420,1610883
KR_5363384669,10,3011,1620840
KR_5363384669,6,3075,1691331
KR_5363384669,6,1029,1693446
KR_5363384669,7,1028,1705744
KR_5368576234,1,1056,6472
KR_5368576234,1,2003,6903
KR_5368576234,1,2003,7035
KR_5368576234,1,3340,7233
KR_5368576234,2,1035,7530
KR_5368576234,2,2031,8058
KR_5368576234,2,3340,8356
KR_5368576234,10,3850,11891
KR_5368576234,3,1056,11924
KR_5368576234,1,1054,12090
KR_5368576234,10,2003,12190
KR_5368576234,10,2003,12322
KR_5368576234,1,2003,12619
KR_5368576234,1,3340,13015
KR_5368576234,4,1056,13378
KR_5368576234,4,2003,13742
KR_5368576234,4,2003,13907
KR_5368576234,7,1055,14931
KR_5368576234,9,1035,15558
KR_5368576234,7,2003,15591
KR_5368576234,9,2031,16021
KR_5368576234,9,3340,16253
KR_5368576234,6,1036,16253
KR_5368576234,6,2031,16979
KR_5368576234,5,1036,18402
KR_5368576234,3,3850,18932
KR_5368576234,5,2031,18965
KR_5368576234,3,2003,19790
KR_5368576234,3,2003,19955
KR_5368576234,7,1083,20187
KR_5368576234,3,3340,20220
KR_5368576234,8,3070,20286
KR_5368576234,8,2003,20286
KR_5368576234,8,2003,20286
KR_5368576234,7,2003,20583
KR_5368576234,3,3858,27354
KR_5368576234,3,2003,27982
KR_5368576234,3,2003,28180
KR_5368576234,3,3364,28511
KR_5368576234,3,2055,144059
KR_5368576234,10,1001,149745
KR_5368576234,4,3070,156356
KR_5368576234,4,2003,157249
KR_5368576234,7,1036,158602
KR_5368576234,7,1036,158735
KR_5368576234,7,2031,159693
KR_5368576234,9,1028,197979
KR_5368576234,9,2055,198806
KR_5368576234,5,1036,205415
KR_5368576234,5,1001,206472
KR_5368576234,8,1052,227948
KR_5368576234,8,2031,228575
KR_5368576234,2,3020,276524
KR_5368576234,2,1082,277449
KR_5368576234,2,3364,277944
KR_5368576234,1,3020,334924
KR_5368576234,7,3133,338557
KR_5368576234,7,1036,342491
KR_5368576234,10,3158,343946
KR_5368576234,10,2003,344343
KR_5368576234,10,3364,345234
KR_5368576234,1,1026,348440
KR_5368576234,9,3057,354488
KR_5368576234,9,3364,356206
KR_5368576234,9,2055,358221
KR_5368576234,4,3802,364928
KR_5368576234,3,3067,365819
KR_5368576234,4,1001,365985
KR_5368576234,4,2003,366348
KR_5368576234,3,3111,367273
KR_5368576234,3,3158,370380
KR_5368576234,3,1028,370909
KR_5368576234,3,2055,371603
KR_5368576234,6,3111,373716
KR_5368576234,6,1083,374146
KR_5368576234,10,2055,388117
KR_5368576234,1,1052,400538
KR_5368576234,1,2031,402884
KR_5368576234,8,3802,420773
KR_5368576234,8,2055,422624
KR_5368576234,5,3134,425466
KR_5368576234,5,3158,426721
KR_5368576234,5,3364,431050
KR_5368576234,2,3802,443740
KR_5368576234,7,3057,520884
KR_5368576234,4,1026,526405
KR_5368576234,4,2031,527131
KR_5368576234,8,1001,533674
KR_5368576234,8,1082,534534
KR_5368576234,10,4642,538466
KR_5368576234,10,2055,539820
KR_5368576234,3,3067,554037
KR_5368576234,3,1033,555227
KR_5368576234,3,1029,556614
KR_5368576234,3,2055,557308
KR_5368576234,3,2031,557605
KR_5368576234,5,3133,571018
KR_5368576234,5,1036,571976
KR_5368576234,5,2055,573133
KR_5368576234,1,3145,587869
KR_5368576234,1,1001,588661
KR_5368576234,1,3020,593154
KR_5368576234,6,1053,599629
KR_5368576234,6,1036,599827
KR_5368576234,6,1036,599993
KR_5368576234,2,1026,608419
KR_5368576234,2,2055,609311
KR_5368576234,7,3508,609874
KR_5368576234,9,3044,631321
KR_5368576234,9,1028,632346
KR_5368576234,9,2055,633535
KR_5368576234,10,2055,647414
KR_5368576234,10,2055,647513
KR_5368576234,3,1033,683968
KR_5368576234,8,3020,685784
KR_5368576234,1,3145,687965
KR_5368576234,4,6655,688295
KR_5368576234,4,3020,689815
KR_5368576234,4,1052,691501
KR_5368576234,9,3067,701476
KR_5368576234,2,6655,721497
KR_5368576234,2,1052,722687
KR_5368576234,2,2055,723117
KR_5368576234,6,6673,724703
KR_5368576234,5,6693,740559
KR_5368576234,7,1037,755329
KR_5368576234,9,6632,770626
KR_5368576234,9,1028,773930
KR_5368576234,4,3916,774888
KR_5368576234,9,1033,780444
KR_5368576234,1,1028,784902
KR_5368576234,9,2055,789492
KR_5368576234,3,3190,804265
KR_5368576234,3,2055,805520
KR_5368576234,3,2055,805652
KR_5368576234,5,3134,852172
KR_5368576234,9,3111,853164
KR_5368576234,7,1036,853197
KR_5368576234,6,1036,879199
KR_5368576234,6,1036,879331
KR_5368576234,9,2055,880719
KR_5368576234,2,4630,897962
KR_5368576234,2,1026,900852
KR_5368576234,10,3067,938654
KR_5368576234,10,2055,939447
KR_5368576234,10,2055,939612
KR_5368576234,8,1026,941627
KR_5368576234,4,1058,947115
KR_5368576234,4,3363,955277
KR_5368576234,9,1036,955310
KR_5368576234,1,3152,957457
KR_5368576234,1,3850,960363
KR_5368576234,1,1052,962180
KR_5368576234,7,6672,967959
KR_5368576234,3,1033,978430
KR_5368576234,3,2055,978959
KR_5368576234,3,2055,979091
KR_5368576234,5,1037,992930
KR_5368576234,7,3363,994317
KR_5368576234,4,3003,999338
KR_5368576234,2,3135,1036692
KR_5368576234,2,1052,1040393
KR_5368576234,2,1052,1040690
KR_5368576234,10,2065,1048716
KR_5368576234,8,6655,1057806
KR_5368576234,8,3363,1063950
KR_5368576234,1,2420,1064809
KR_5368576234,8,1052,1065139
KR_5368576234,7,1038,1075249
KR_5368576234,5,3142,1076636
KR_5368576234,9,1057,1078621
KR_5368576234,4,1052,1087212
KR_5368576234,9,1036,1090713
KR_5368576234,9,2055,1092530
KR_5368576234,6,3051,1137798
KR_5368576234,10,2055,1145279
KR_5382195226,5,3854,2088
KR_5382195226,5,2003,2616
KR_5382195226,8,2033,2815
KR_5382195226,5,2003,2914
KR_5382195226,8,3340,3178
KR_5382195226,7,1035,3409
KR_5382195226,3,2033,3838
KR_5382195226,7,3340,3970
KR_5382195226,7,2031,4169
KR_5382195226,2,1035,4565
KR_5382195226,2,2031,5027
KR_5382195226,9,1036,5490
KR_5382195226,9,2003,5853
KR_5382195226,9,2003,6150
KR_5382195226,9,2003,6315
KR_5382195226,10,3858,6381
KR_5382195226,10,2003,6381
KR_5382195226,10,2003,6381
KR_5382195226,9,3340,6645
KR_5382195226,10,3340,6943
KR_5382195226,1,1054,7966
KR_5382195226,1,2003,8198
KR_5382195226,1,3340,8396
KR_5382195226,6,1054,11336
KR_5382195226,6,2003,11831
KR_5382195226,4,1055,13912
KR_5382195226,4,2003,14374
KR_5382195226,4,3340,14539
KR_5382195226,10,3364,20649
KR_5382195226,5,3364,50967
KR_5382195226,2,3364,54402
KR_5382195226,8,1056,79017
KR_5382195226,6,2031,143817
KR_5382195226,2,1036,209289
KR_5382195226,2,1001,209719
KR_5382195226,2,2055,209950
KR_5382195226,1,1037,214442
KR_5382195226,3,1056,220486
KR_5382195226,8,1082,220750
KR_5382195226,8,2055,221377
KR_5382195226,1,2003,221608
KR_5382195226,1,2031,223128
KR_5382195226,3,2055,224845
KR_5382195226,4,1036,269960
KR_5382195226,4,1036,270093
KR_5382195226,5,1028,270456
KR_5382195226,4,2003,270654
KR_5382195226,7,1082,288751
KR_5382195226,7,3020,289478
KR_5382195226,10,1001,289775
KR_5382195226,7,3364,289874
KR_5382195226,10,1052,291228
KR_5382195226,9,1053,291856
KR_5382195226,9,1036,292484
KR_5382195226,9,1036,292649
KR_5382195226,10,3340,294003
KR_5382195226,8,1052,326248
KR_5382195226,8,2055,326876
KR_5382195226,6,1037,332820
KR_5382195226,3,1033,347585
KR_5382195226,3,1001,349666
KR_5382195226,1,6029,369384
KR_5382195226,1,3123,372060
KR_5382195226,8,1052,379326
KR_5382195226,5,1001,400796
KR_5382195226,5,2055,405749
KR_5382195226,9,3006,423759
KR_5382195226,4,6670,454607
KR_5382195226,4,1001,456654
KR_5382195226,10,3158,529785
KR_5382195226,10,2055,531238
KR_5382195226,6,3076,535215
KR_5382195226,6,6029,537758
KR_5382195226,6,3067,538352
KR_5382195226,7,3145,538484
KR_5382195226,7,2055,539772
KR_5382195226,3,3802,545123
KR_5382195226,3,2055,546081
KR_5382195226,1,3044,553148
KR_5382195226,8,3802,563718
KR_5382195226,8,1001,564478
KR_5382195226,8,2055,564643
KR_5382195226,8,3364,565072
KR_5382195226,2,6670,565138
KR_5382195226,2,1037,566426
KR_5382195226,2,2055,568738
KR_5382195226,5,3158,571612
KR_5382195226,5,2055,572107
KR_5382195226,5,2003,572867
KR_5382195226,10,2055,576996
KR_5382195226,9,6670,577921
KR_5382195226,4,1053,587762
KR_5382195226,4,2055,588885
KR_5382195226,6,1036,622113
KR_5382195226,5,2055,633971
KR_5382195226,5,2055,634235
KR_5382195226,8,1033,656166
KR_5382195226,3,1026,680348
KR_5382195226,2,6671,680447
KR_5382195226,2,2055,680876
KR_5382195226,3,3111,681966
KR_5382195226,3,3363,688670
KR_5382195226,3,3111,707990
KR_5382195226,3,2055,708651
KR_5382195226,6,1028,715982
KR_5382195226,8,3111,747229
KR_5382195226,8,2055,750696
KR_5382195226,1,6630,759218
KR_5382195226,1,3077,759713
KR_5382195226,1,3363,760606
KR_5382195226,9,6673,761431
KR_5382195226,9,3086,763843
KR_5382195226,5,3067,766321
KR_5382195226,5,2055,768203
KR_5382195226,5,2055,768467
KR_5382195226,7,4636,812464
KR_5382195226,7,2055,812794
KR_5382195226,6,6630,814248
KR_5382195226,2,3134,822042
KR_5382195226,2,1042,822703
KR_5382195226,2,2055,823198
KR_5382195226,5,1029,831422
KR_5382195226,1,1001,836839
KR_5382195226,1,1053,839415
KR_5382195226,3,6656,845029
KR_5382195226,10,3802,849521
KR_5382195226,10,1028,850611
KR_5382195226,10,2055,851106
KR_5382195226,4,6673,859594
KR_5382195226,4,3047,860783
KR_5382195226,4,1036,861643
KR_5382195226,4,3364,863129
KR_5382195226,8,1026,899131
KR_5382195226,4,1018,949272
KR_5382195226,2,3006,956372
KR_5382195226,2,1037,958586
KR_5382195226,2,3006,960105
KR_5382195226,4,1036,961162
KR_5382195226,2,1018,961657
KR_5382195226,5,1033,962780
KR_5382195226,5,2055,963771
KR_5382195226,8,6655,967305
KR_5382195226,3,3145,969551
KR_5382195226,3,2055,971830
KR_5382195226,4,2055,972953
KR_5382195226,3,1082,973052
KR_5382195226,1,3158,985141
KR_5382195226,6,3076,998318
KR_5382195226,6,3047,1000168
KR_5382195226,6,1028,1001390
KR_5382195226,6,1028,1001522
KR_5382195226,7,3108,1006276
KR_5382195226,7,2420,1006475
KR_5382195226,7,1029,1007829
KR_5382195226,9,3124,1009645
KR_5382195226,9,3363,1011131
KR_5382195226,2,1036,1049196
KR_5382195226,2,2055,1049560
KR_5382195226,8,1052,1051409
KR_5382195226,4,3134,1081231
KR_5382195226,10,3067,1083642
KR_5382195226,10,1026,1083873
KR_5382195226,1,3074,1090709
KR_5382195226,7,3157,1119838
KR_5382195226,7,1052,1125222
KR_5382195226,10,6656,1135001
KR_5382195226,9,3085,1144389
KR_5382195226,9,1036,1145677
KR_5382195226,5,3190,1146569
KR_5382195226,4,1037,1146767
KR_5382195226,6,3044,1148418
KR_5382195226,2,6676,1154034
KR_5382195226,2,1018,1156775
KR_5382195226,1,1037,1157304
KR_5382195226,1,1036,1157502
KR_5382195226,2,2055,1172565
KR_5382195226,8,3916,1172796
KR_5382195226,4,2055,1175042
KR_5382195226,8,3165,1175306
KR_5382195226,5,1029,1175934
KR_5382195226,10,3364,1205096
KR_5382195226,10,2055,1205725
KR_5382195226,8,2055,1237728
KR_5382195226,1,3044,1252920
KR_5382195226,8,1052,1264790
KR_5382195226,3,4628,1271330
KR_5382195226,5,2055,1299105
KR_5382195226,5,2055,1299370
KR_5382195226,4,6676,1305711
KR_5382195226,4,2055,1306768
KR_5382195226,8,4630,1354295
KR_5382195226,10,3108,1364864
KR_5382195226,10,2420,1366913
KR_5382195226,10,1052,1367177
